Frame No,Start,End,latitude,Longitude,Altitude,Speed,Distance
5976,"03:19,365","03:19,399",9.352563,80.106277,123.086,11.903780911962384,0.0013283904859453573
5977,"03:19,399","03:19,432",9.352563,80.106277,123.086,11.903780911962384,0.0
5978,"03:19,432","03:19,465",9.352563,80.106277,123.086,11.903780911962384,0.0
5979,"03:19,465","03:19,499",9.352557,80.106286,123.075,11.96202324023825,0.0012590500130791758
5980,"03:19,499","03:19,532",9.352557,80.106286,123.075,11.96202324023825,0.0
5981,"03:19,532","03:19,566",9.352557,80.106286,123.075,11.96202324023825,0.0
5982,"03:19,566","03:19,599",9.352550,80.106294,123.097,11.96202324023825,0.0012394348045175973
5983,"03:19,599","03:19,632",9.352550,80.106294,123.097,11.96202324023825,0.0
5984,"03:19,632","03:19,666",9.352550,80.106294,123.097,11.96202324023825,0.0
5985,"03:19,666","03:19,699",9.352544,80.106303,123.091,11.96202324023825,0.0012590500454867134
5986,"03:19,699","03:19,732",9.352544,80.106303,123.091,11.96202324023825,0.0
5987,"03:19,732","03:19,766",9.352544,80.106303,123.091,11.96202324023825,0.0
5988,"03:19,766","03:19,799",9.352538,80.106312,123.107,11.96202324023825,0.0012590500602911593
5989,"03:19,799","03:19,832",9.352538,80.106312,123.107,11.96202324023825,0.0
5990,"03:19,832","03:19,866",9.352538,80.106312,123.107,11.96202324023825,0.0
5991,"03:19,866","03:19,899",9.352531,80.106321,123.102,11.96202324023825,0.0013283905611940344
5992,"03:19,899","03:19,933",9.352531,80.106321,123.102,11.96202324023825,0.0
5993,"03:19,933","03:19,966",9.352531,80.106321,123.102,11.96202324023825,0.0
5994,"03:19,966","03:19,999",9.352525,80.106330,123.123,12.020815280171307,0.0012590500925940412
5995,"03:19,999","03:20,033",9.352525,80.106330,123.123,12.020815280171307,0.0
5996,"03:20,033","03:20,066",9.352525,80.106330,123.123,12.020815280171307,0.0
5997,"03:20,066","03:20,099",9.352518,80.106339,123.115,12.020815280171307,0.0013283905930845388
5998,"03:20,099","03:20,133",9.352518,80.106339,123.115,12.020815280171307,0.0
5999,"03:20,133","03:20,166",9.352518,80.106339,123.115,12.020815280171307,0.0
6000,"03:20,166","03:20,200",9.352512,80.106348,123.123,12.020815280171307,0.0012590501247922875
6001,"03:20,200","03:20,233",9.352512,80.106348,123.123,12.020815280171307,0.0
6002,"03:20,233","03:20,266",9.352512,80.106348,123.123,12.020815280171307,0.0
6003,"03:20,266","03:20,300",9.352506,80.106356,123.108,12.020815280171307,0.001164810914627444
6004,"03:20,300","03:20,333",9.352506,80.106356,123.108,12.020815280171307,0.0
6005,"03:20,333","03:20,366",9.352506,80.106356,123.108,12.020815280171307,0.0
6006,"03:20,366","03:20,400",9.352499,80.106365,123.107,11.96202324023825,0.0013283906355156016
6007,"03:20,400","03:20,433",9.352499,80.106365,123.107,11.96202324023825,0.0
6008,"03:20,433","03:20,466",9.352499,80.106365,123.107,11.96202324023825,0.0
6009,"03:20,466","03:20,500",9.352493,80.106374,123.085,11.96202324023825,0.0012590501732259963
6010,"03:20,500","03:20,533",9.352493,80.106374,123.085,11.96202324023825,0.0
6011,"03:20,533","03:20,567",9.352493,80.106374,123.085,11.96202324023825,0.0
6012,"03:20,567","03:20,600",9.352486,80.106383,123.085,11.96202324023825,0.0013283906661321855
6013,"03:20,600","03:20,633",9.352486,80.106383,123.085,11.96202324023825,0.0
6014,"03:20,633","03:20,667",9.352486,80.106383,123.085,11.96202324023825,0.0
6015,"03:20,667","03:20,700",9.352480,80.106392,123.064,11.96202324023825,0.0012590502056333164
6016,"03:20,700","03:20,733",9.352480,80.106392,123.064,11.96202324023825,0.0
6017,"03:20,733","03:20,767",9.352480,80.106392,123.064,11.96202324023825,0.0
6018,"03:20,767","03:20,800",9.352474,80.106401,123.070,11.96202324023825,0.0012590502205422536
6019,"03:20,800","03:20,833",9.352474,80.106401,123.070,11.96202324023825,0.0
6020,"03:20,833","03:20,867",9.352474,80.106401,123.070,11.96202324023825,0.0
6021,"03:20,867","03:20,900",9.352467,80.106410,123.055,11.96202324023825,0.001328390710879426
6022,"03:20,900","03:20,934",9.352467,80.106410,123.055,11.96202324023825,0.0
6023,"03:20,934","03:20,967",9.352467,80.106410,123.055,11.96202324023825,0.0
6024,"03:20,967","03:21,000",9.352461,80.106418,123.046,11.96202324023825,0.0011648110100116245
6025,"03:21,000","03:21,034",9.352461,80.106418,123.046,11.96202324023825,0.0
6026,"03:21,034","03:21,067",9.352461,80.106418,123.046,11.96202324023825,0.0
6027,"03:21,067","03:21,100",9.352454,80.106427,123.027,12.020815280171307,0.0013283907426540717
6028,"03:21,100","03:21,134",9.352454,80.106427,123.027,12.020815280171307,0.0
6029,"03:21,134","03:21,167",9.352454,80.106427,123.027,12.020815280171307,0.0
6030,"03:21,167","03:21,201",9.352448,80.106436,123.042,12.020815280171307,0.0012590502850429474
6031,"03:21,201","03:21,234",9.352448,80.106436,123.042,12.020815280171307,0.0
6032,"03:21,234","03:21,267",9.352448,80.106436,123.042,12.020815280171307,0.0
6033,"03:21,267","03:21,301",9.352442,80.106445,123.031,12.020815280171307,0.0012590502977171192
6034,"03:21,301","03:21,334",9.352442,80.106445,123.031,12.020815280171307,0.0
6035,"03:21,334","03:21,367",9.352442,80.106445,123.031,12.020815280171307,0.0
6036,"03:21,367","03:21,401",9.352435,80.106454,123.051,12.020815280171307,0.0013283907885593264
6037,"03:21,401","03:21,434",9.352435,80.106454,123.051,12.020815280171307,0.0
6038,"03:21,434","03:21,467",9.352435,80.106454,123.051,12.020815280171307,0.0
6039,"03:21,467","03:21,501",9.352429,80.106462,123.043,11.881077392223316,0.0011648110766333869
6040,"03:21,501","03:21,534",9.352429,80.106462,123.043,11.881077392223316,0.0
6041,"03:21,534","03:21,568",9.352429,80.106462,123.043,11.881077392223316,0.0
6042,"03:21,568","03:21,601",9.352423,80.106471,123.058,11.881077392223316,0.00125905034737243
6043,"03:21,601","03:21,634",9.352423,80.106471,123.058,11.881077392223316,0.0
6044,"03:21,634","03:21,668",9.352423,80.106471,123.058,11.881077392223316,0.0
6045,"03:21,668","03:21,701",9.352417,80.106479,123.042,11.881077392223316,0.0011648111020991542
6046,"03:21,701","03:21,734",9.352417,80.106479,123.042,11.881077392223316,0.0
6047,"03:21,734","03:21,768",9.352417,80.106479,123.042,11.881077392223316,0.0
6048,"03:21,768","03:21,801",9.352410,80.106488,123.051,11.94026800369238,0.0013283908462787763
6049,"03:21,801","03:21,834",9.352410,80.106488,123.051,11.94026800369238,0.0
6050,"03:21,834","03:21,868",9.352410,80.106488,123.051,11.94026800369238,0.0
6051,"03:21,868","03:21,901",9.352404,80.106497,123.036,11.94026800369238,0.0012590503944791573
6052,"03:21,901","03:21,935",9.352404,80.106497,123.036,11.94026800369238,0.0
6053,"03:21,935","03:21,968",9.352404,80.106497,123.036,11.94026800369238,0.0
6054,"03:21,968","03:22,001",9.352397,80.106506,123.052,11.94026800369238,0.0013283908757369103
6055,"03:22,001","03:22,035",9.352397,80.106506,123.052,11.94026800369238,0.0
6056,"03:22,035","03:22,068",9.352397,80.106506,123.052,11.94026800369238,0.0
6057,"03:22,068","03:22,101",9.352391,80.106514,123.045,11.94026800369238,0.0011648111597360345
6058,"03:22,101","03:22,135",9.352391,80.106514,123.045,11.94026800369238,0.0
6059,"03:22,135","03:22,168",9.352391,80.106514,123.045,11.94026800369238,0.0
6060,"03:22,168","03:22,202",9.352384,80.106523,123.063,12.0,0.0013283909062375135
6061,"03:22,202","03:22,235",9.352384,80.106523,123.063,12.0,0.0
6062,"03:22,235","03:22,268",9.352384,80.106523,123.063,12.0,0.0
6063,"03:22,268","03:22,302",9.352378,80.106532,123.056,12.0,0.0012590504591885588
6064,"03:22,302","03:22,335",9.352378,80.106532,123.056,12.0,0.0
6065,"03:22,335","03:22,368",9.352378,80.106532,123.056,12.0,0.0
6066,"03:22,368","03:22,402",9.352371,80.106541,123.069,12.0,0.001328390938011893
6067,"03:22,402","03:22,435",9.352371,80.106541,123.069,12.0,0.0
6068,"03:22,435","03:22,468",9.352371,80.106541,123.069,12.0,0.0
6069,"03:22,468","03:22,502",9.352364,80.106550,123.063,12.0,0.0013283909546131837
6070,"03:22,502","03:22,535",9.352364,80.106550,123.063,12.0,0.0
6071,"03:22,535","03:22,569",9.352364,80.106550,123.063,12.0,0.0
6072,"03:22,569","03:22,602",9.352358,80.106558,123.079,12.0,0.001164811228592484
6073,"03:22,602","03:22,635",9.352358,80.106558,123.079,12.0,0.0
6074,"03:22,635","03:22,669",9.352358,80.106558,123.079,12.0,0.0
6075,"03:22,669","03:22,702",9.352351,80.106568,123.068,12.0,0.0014212385067239803
6076,"03:22,702","03:22,735",9.352351,80.106568,123.068,12.0,0.0
6077,"03:22,735","03:22,769",9.352351,80.106568,123.068,12.0,0.0
6078,"03:22,769","03:22,802",9.352344,80.106577,123.076,11.94026800369238,0.0013283910028731014
6079,"03:22,802","03:22,835",9.352344,80.106577,123.076,11.94026800369238,0.0
6080,"03:22,835","03:22,869",9.352344,80.106577,123.076,11.94026800369238,0.0
6081,"03:22,869","03:22,902",9.352338,80.106584,123.065,11.94026800369238,0.0010748188586472878
6082,"03:22,902","03:22,936",9.352338,80.106584,123.065,11.94026800369238,0.0
6083,"03:22,936","03:22,969",9.352338,80.106584,123.065,11.94026800369238,0.0
6084,"03:22,969","03:23,002",9.352332,80.106593,123.070,11.860016863394419,0.0012590505732797616
6085,"03:23,002","03:23,036",9.352332,80.106593,123.070,11.860016863394419,0.0
6086,"03:23,036","03:23,069",9.352332,80.106593,123.070,11.860016863394419,0.0
6087,"03:23,069","03:23,102",9.352325,80.106602,123.059,11.860016863394419,0.0013283910453033459
6088,"03:23,102","03:23,136",9.352325,80.106602,123.059,11.860016863394419,0.0
6089,"03:23,136","03:23,169",9.352325,80.106602,123.059,11.860016863394419,0.0
6090,"03:23,169","03:23,203",9.352319,80.106611,123.064,11.94026800369238,0.0012590506056865353
6091,"03:23,203","03:23,236",9.352319,80.106611,123.064,11.94026800369238,0.0
6092,"03:23,236","03:23,269",9.352319,80.106611,123.064,11.94026800369238,0.0
6093,"03:23,269","03:23,303",9.352312,80.106619,123.053,12.0,0.0012394352782003149
6094,"03:23,303","03:23,336",9.352312,80.106619,123.053,12.0,0.0
6095,"03:23,336","03:23,369",9.352312,80.106619,123.053,12.0,0.0
6096,"03:23,369","03:23,403",9.352306,80.106628,123.059,12.0,0.0012590506378840829
6097,"03:23,403","03:23,436",9.352306,80.106628,123.059,12.0,0.0
6098,"03:23,436","03:23,469",9.352306,80.106628,123.059,12.0,0.0
6099,"03:23,469","03:23,503",9.352299,80.106637,123.046,12.0,0.0013283911076935203
6100,"03:23,503","03:23,536",9.352299,80.106637,123.046,12.0,0.0
6101,"03:23,536","03:23,570",9.352299,80.106637,123.046,12.0,0.0
6102,"03:23,570","03:23,603",9.352293,80.106646,123.047,12.0,0.00125905066917341
6103,"03:23,603","03:23,636",9.352293,80.106646,123.047,12.0,0.0
6104,"03:23,636","03:23,670",9.352293,80.106646,123.047,12.0,0.0
6105,"03:23,670","03:23,703",9.352286,80.106654,123.031,12.0,0.0012394353310328573
6106,"03:23,703","03:23,736",9.352286,80.106654,123.031,12.0,0.0
6107,"03:23,736","03:23,770",9.352286,80.106654,123.031,12.0,0.0
6108,"03:23,770","03:23,803",9.352280,80.106663,123.031,12.020815280171307,0.0012590507013708692
6109,"03:23,803","03:23,836",9.352280,80.106663,123.031,12.020815280171307,0.0
6110,"03:23,836","03:23,870",9.352280,80.106663,123.031,12.020815280171307,0.0
6111,"03:23,870","03:23,903",9.352273,80.106672,123.012,12.08014900570353,0.0013283911689253626
6112,"03:23,903","03:23,937",9.352273,80.106672,123.012,12.08014900570353,0.0
6113,"03:23,937","03:23,970",9.352273,80.106672,123.012,12.08014900570353,0.0
6114,"03:23,970","03:24,003",9.352266,80.106681,123.011,12.08014900570353,0.0013283911852951767
6115,"03:24,003","03:24,037",9.352266,80.106681,123.011,12.08014900570353,0.0
6116,"03:24,037","03:24,070",9.352266,80.106681,123.011,12.08014900570353,0.0
6117,"03:24,070","03:24,103",9.352260,80.106690,122.995,12.08014900570353,0.0012590507523927855
6118,"03:24,103","03:24,137",9.352260,80.106690,122.995,12.08014900570353,0.0
6119,"03:24,137","03:24,170",9.352260,80.106690,122.995,12.08014900570353,0.0
6120,"03:24,170","03:24,204",9.352254,80.106699,123.002,12.08014900570353,0.0012590507658702462
6121,"03:24,204","03:24,237",9.352254,80.106699,123.002,12.08014900570353,0.0
6122,"03:24,237","03:24,270",9.352254,80.106699,123.002,12.08014900570353,0.0
6123,"03:24,270","03:24,304",9.352247,80.106707,122.995,12.020815280171307,0.001239435407832874
6124,"03:24,304","03:24,337",9.352247,80.106707,122.995,12.020815280171307,0.0
6125,"03:24,337","03:24,370",9.352247,80.106707,122.995,12.020815280171307,0.0
6126,"03:24,370","03:24,404",9.352240,80.106716,123.006,12.020815280171307,0.001328391247800626
6127,"03:24,404","03:24,437",9.352240,80.106716,123.006,12.020815280171307,0.0
6128,"03:24,437","03:24,470",9.352240,80.106716,123.006,12.020815280171307,0.0
6129,"03:24,470","03:24,504",9.352234,80.106725,122.997,12.020815280171307,0.0012590508144481277
6130,"03:24,504","03:24,537",9.352234,80.106725,122.997,12.020815280171307,0.0
6131,"03:24,537","03:24,571",9.352234,80.106725,122.997,12.020815280171307,0.0
6132,"03:24,571","03:24,604",9.352228,80.106734,123.010,12.020815280171307,0.0012590508318005786
6133,"03:24,604","03:24,637",9.352228,80.106734,123.010,12.020815280171307,0.0
6134,"03:24,637","03:24,671",9.352228,80.106734,123.010,12.020815280171307,0.0
6135,"03:24,671","03:24,704",9.352221,80.106743,123.004,12.020815280171307,0.0013283912912728933
6136,"03:24,704","03:24,737",9.352221,80.106743,123.004,12.020815280171307,0.0
6137,"03:24,737","03:24,771",9.352221,80.106743,123.004,12.020815280171307,0.0
6138,"03:24,771","03:24,804",9.352215,80.106752,123.011,12.020815280171307,0.0012590508629850496
6139,"03:24,804","03:24,837",9.352215,80.106752,123.011,12.020815280171307,0.0
6140,"03:24,837","03:24,871",9.352215,80.106752,123.011,12.020815280171307,0.0
6141,"03:24,871","03:24,904",9.352208,80.106761,123.006,12.020815280171307,0.001328391323162404
6142,"03:24,904","03:24,938",9.352208,80.106761,123.006,12.020815280171307,0.0
6143,"03:24,938","03:24,971",9.352208,80.106761,123.006,12.020815280171307,0.0
6144,"03:24,971","03:25,004",9.352201,80.106770,123.011,12.020815280171307,0.001328391337100121
6145,"03:25,004","03:25,038",9.352201,80.106770,123.011,12.020815280171307,0.0
6146,"03:25,038","03:25,071",9.352201,80.106770,123.011,12.020815280171307,0.0
6147,"03:25,071","03:25,104",9.352195,80.106779,123.001,12.020815280171307,0.0012590509139020355
6148,"03:25,104","03:25,138",9.352195,80.106779,123.001,12.020815280171307,0.0
6149,"03:25,138","03:25,171",9.352195,80.106779,123.001,12.020815280171307,0.0
6150,"03:25,171","03:25,205",9.352188,80.106788,123.007,12.020815280171307,0.0013283913689895676
6151,"03:25,205","03:25,238",9.352188,80.106788,123.007,12.020815280171307,0.0
6152,"03:25,238","03:25,271",9.352188,80.106788,123.007,12.020815280171307,0.0
6153,"03:25,271","03:25,305",9.352182,80.106797,122.993,11.96202324023825,0.0012590509448772123
6154,"03:25,305","03:25,338",9.352182,80.106797,122.993,11.96202324023825,0.0
6155,"03:25,338","03:25,371",9.352182,80.106797,122.993,11.96202324023825,0.0
6156,"03:25,371","03:25,405",9.352176,80.106806,122.995,11.96202324023825,0.0012590509610076325
6157,"03:25,405","03:25,438",9.352176,80.106806,122.995,11.96202324023825,0.0
6158,"03:25,438","03:25,471",9.352176,80.106806,122.995,11.96202324023825,0.0
6159,"03:25,471","03:25,505",9.352169,80.106814,122.976,11.96202324023825,0.0012394355633907799
6160,"03:25,505","03:25,538",9.352169,80.106814,122.976,11.96202324023825,0.0
6161,"03:25,538","03:25,572",9.352169,80.106814,122.976,11.96202324023825,0.0
6162,"03:25,572","03:25,605",9.352163,80.106823,122.985,11.881077392223316,0.0012590509934138768
6163,"03:25,605","03:25,638",9.352163,80.106823,122.985,11.881077392223316,0.0
6164,"03:25,638","03:25,672",9.352163,80.106823,122.985,11.881077392223316,0.0
6165,"03:25,672","03:25,705",9.352157,80.106832,122.969,11.94026800369238,0.0012590510056692348
6166,"03:25,705","03:25,738",9.352157,80.106832,122.969,11.94026800369238,0.0
6167,"03:25,738","03:25,772",9.352157,80.106832,122.969,11.94026800369238,0.0
6168,"03:25,772","03:25,805",9.352150,80.106841,122.976,11.94026800369238,0.0013283914597549816
6169,"03:25,805","03:25,838",9.352150,80.106841,122.976,11.94026800369238,0.0
6170,"03:25,838","03:25,872",9.352150,80.106841,122.976,11.94026800369238,0.0
6171,"03:25,872","03:25,905",9.352144,80.106849,122.960,11.94026800369238,0.0011648116815497502
6172,"03:25,905","03:25,939",9.352144,80.106849,122.960,11.94026800369238,0.0
6173,"03:25,939","03:25,972",9.352144,80.106849,122.960,11.94026800369238,0.0
6174,"03:25,972","03:26,005",9.352137,80.106858,122.970,11.94026800369238,0.0013283914902547918
6175,"03:26,005","03:26,039",9.352137,80.106858,122.970,11.94026800369238,0.0
6176,"03:26,039","03:26,072",9.352137,80.106858,122.970,11.94026800369238,0.0
6177,"03:26,072","03:26,105",9.352131,80.106867,122.955,11.94026800369238,0.0012590510704815502
6178,"03:26,105","03:26,139",9.352131,80.106867,122.955,11.94026800369238,0.0
6179,"03:26,139","03:26,172",9.352131,80.106867,122.955,11.94026800369238,0.0
6180,"03:26,172","03:26,206",9.352125,80.106876,122.967,11.94026800369238,0.0012590510877292496
6181,"03:26,206","03:26,239",9.352125,80.106876,122.967,11.94026800369238,0.0
6182,"03:26,239","03:26,272",9.352125,80.106876,122.967,11.94026800369238,0.0
6183,"03:26,272","03:26,306",9.352118,80.106885,122.954,11.94026800369238,0.0013283915338422288
6184,"03:26,306","03:26,339",9.352118,80.106885,122.954,11.94026800369238,0.0
6185,"03:26,339","03:26,372",9.352118,80.106885,122.954,11.94026800369238,0.0
6186,"03:26,372","03:26,406",9.352112,80.106893,122.967,11.94026800369238,0.0011648117494563609
6187,"03:26,406","03:26,439",9.352112,80.106893,122.967,11.94026800369238,0.0
6188,"03:26,439","03:26,472",9.352112,80.106893,122.967,11.94026800369238,0.0
6189,"03:26,472","03:26,506",9.352105,80.106902,122.956,11.94026800369238,0.0013283915657314091
6190,"03:26,506","03:26,539",9.352105,80.106902,122.956,11.94026800369238,0.0
6191,"03:26,539","03:26,573",9.352105,80.106902,122.956,11.94026800369238,0.0
6192,"03:26,573","03:26,606",9.352099,80.106911,122.969,11.94026800369238,0.0012590511511102152
6193,"03:26,606","03:26,639",9.352099,80.106911,122.969,11.94026800369238,0.0
6194,"03:26,639","03:26,673",9.352099,80.106911,122.969,11.94026800369238,0.0
6195,"03:26,673","03:26,706",9.352092,80.106920,122.961,11.94026800369238,0.0013283915950729089
6196,"03:26,706","03:26,739",9.352092,80.106920,122.961,11.94026800369238,0.0
6197,"03:26,739","03:26,773",9.352092,80.106920,122.961,11.94026800369238,0.0
6198,"03:26,773","03:26,806",9.352086,80.106928,122.977,11.94026800369238,0.0011648118047433674
