Frame No,Time code,latitude,Longitude,Altitude,Speed,Distance
26799,"00:14:54,160 --> 00:14:54,193",9.310515,80.168083,123.099,11.890332207301864,0.0012116918369140237
26800,"00:14:54,193 --> 00:14:54,226",9.310515,80.168083,123.099,11.890332207301864,0.0
26801,"00:14:54,226 --> 00:14:54,260",9.310515,80.168083,123.099,11.890332207301864,0.0
26802,"00:14:54,260 --> 00:14:54,293",9.310511,80.168094,123.085,11.890332207301864,0.0013590593033744561
26803,"00:14:54,293 --> 00:14:54,326",9.310511,80.168094,123.085,11.890332207301864,0.0
26804,"00:14:54,326 --> 00:14:54,360",9.310511,80.168094,123.085,11.890332207301864,0.0
26805,"00:14:54,360 --> 00:14:54,393",9.310508,80.168104,123.095,11.890332207301864,0.0012116918605959925
26806,"00:14:54,393 --> 00:14:54,426",9.310508,80.168104,123.095,11.890332207301864,0.0
26807,"00:14:54,426 --> 00:14:54,460",9.310508,80.168104,123.095,11.890332207301864,0.0
26808,"00:14:54,460 --> 00:14:54,493",9.310504,80.168114,123.082,11.890332207301864,0.0012509216359941583
26809,"00:14:54,493 --> 00:14:54,527",9.310504,80.168114,123.082,11.890332207301864,0.0
26810,"00:14:54,527 --> 00:14:54,560",9.310504,80.168114,123.082,11.890332207301864,0.0
26811,"00:14:54,560 --> 00:14:54,593",9.310501,80.168124,123.093,11.890332207301864,0.001211691884169266
26812,"00:14:54,593 --> 00:14:54,627",9.310501,80.168124,123.093,11.890332207301864,0.0
26813,"00:14:54,627 --> 00:14:54,660",9.310501,80.168124,123.093,11.890332207301864,0.0
26814,"00:14:54,660 --> 00:14:54,693",9.310497,80.168135,123.077,11.890332207301864,0.001359059351373147
26815,"00:14:54,693 --> 00:14:54,727",9.310497,80.168135,123.077,11.890332207301864,0.0
26816,"00:14:54,727 --> 00:14:54,760",9.310497,80.168135,123.077,11.890332207301864,0.0
26817,"00:14:54,760 --> 00:14:54,793",9.310494,80.168145,123.083,11.890332207301864,0.0012116919035634842
26818,"00:14:54,793 --> 00:14:54,827",9.310494,80.168145,123.083,11.890332207301864,0.0
26819,"00:14:54,827 --> 00:14:54,860",9.310494,80.168145,123.083,11.890332207301864,0.0
26820,"00:14:54,860 --> 00:14:54,894",9.310491,80.168155,123.069,11.890332207301864,0.0012116919144959499
26821,"00:14:54,894 --> 00:14:54,927",9.310491,80.168155,123.069,11.890332207301864,0.0
26822,"00:14:54,927 --> 00:14:54,960",9.310491,80.168155,123.069,11.890332207301864,0.0
26823,"00:14:54,960 --> 00:14:54,994",9.310487,80.168166,123.082,11.890332207301864,0.0013590593869310702
26824,"00:14:54,994 --> 00:14:55,027",9.310487,80.168166,123.082,11.890332207301864,0.0
26825,"00:14:55,027 --> 00:14:55,060",9.310487,80.168166,123.082,11.890332207301864,0.0
26826,"00:14:55,060 --> 00:14:55,094",9.310484,80.168176,123.070,11.985407794480754,0.001211691936766736
26827,"00:14:55,094 --> 00:14:55,127",9.310484,80.168176,123.070,11.985407794480754,0.0
26828,"00:14:55,127 --> 00:14:55,161",9.310484,80.168176,123.070,11.985407794480754,0.0
26829,"00:14:55,161 --> 00:14:55,194",9.310481,80.168186,123.081,11.985407794480754,0.0012116919462880653
26830,"00:14:55,194 --> 00:14:55,227",9.310481,80.168186,123.081,11.985407794480754,0.0
26831,"00:14:55,227 --> 00:14:55,261",9.310481,80.168186,123.081,11.985407794480754,0.0
26832,"00:14:55,261 --> 00:14:55,294",9.310477,80.168197,123.066,11.985407794480754,0.0013590594211050331
26833,"00:14:55,294 --> 00:14:55,327",9.310477,80.168197,123.066,11.985407794480754,0.0
26834,"00:14:55,327 --> 00:14:55,361",9.310477,80.168197,123.066,11.985407794480754,0.0
26835,"00:14:55,361 --> 00:14:55,394",9.310474,80.168207,123.075,11.985407794480754,0.001211691967147702
26836,"00:14:55,394 --> 00:14:55,427",9.310474,80.168207,123.075,11.985407794480754,0.0
26837,"00:14:55,427 --> 00:14:55,461",9.310474,80.168207,123.075,11.985407794480754,0.0
26838,"00:14:55,461 --> 00:14:55,494",9.310470,80.168217,123.065,12.016655108639842,0.0012509217404483505
26839,"00:14:55,494 --> 00:14:55,528",9.310470,80.168217,123.065,12.016655108639842,0.0
26840,"00:14:55,528 --> 00:14:55,561",9.310470,80.168217,123.065,12.016655108639842,0.0
26841,"00:14:55,561 --> 00:14:55,594",9.310467,80.168228,123.072,12.016655108639842,0.0013230400071590192
26842,"00:14:55,594 --> 00:14:55,628",9.310467,80.168228,123.072,12.016655108639842,0.0
26843,"00:14:55,628 --> 00:14:55,661",9.310467,80.168228,123.072,12.016655108639842,0.0
26844,"00:14:55,661 --> 00:14:55,694",9.310463,80.168238,123.060,12.016655108639842,0.001250921762038208
26845,"00:14:55,694 --> 00:14:55,728",9.310463,80.168238,123.060,12.016655108639842,0.0
26846,"00:14:55,728 --> 00:14:55,761",9.310463,80.168238,123.060,12.016655108639842,0.0
26847,"00:14:55,761 --> 00:14:55,794",9.310460,80.168248,123.066,12.016655108639842,0.001211692012882946
26848,"00:14:55,794 --> 00:14:55,828",9.310460,80.168248,123.066,12.016655108639842,0.0
26849,"00:14:55,828 --> 00:14:55,861",9.310460,80.168248,123.066,12.016655108639842,0.0
26850,"00:14:55,861 --> 00:14:55,895",9.310456,80.168260,123.053,12.016655108639842,0.0014683868192447306
26851,"00:14:55,895 --> 00:14:55,928",9.310456,80.168260,123.053,12.016655108639842,0.0
26852,"00:14:55,928 --> 00:14:55,961",9.310456,80.168260,123.053,12.016655108639842,0.0
26853,"00:14:55,961 --> 00:14:55,995",9.310453,80.168270,123.055,12.016655108639842,0.001211692035153659
26854,"00:14:55,995 --> 00:14:56,028",9.310453,80.168270,123.055,12.016655108639842,0.0
26855,"00:14:56,028 --> 00:14:56,061",9.310453,80.168270,123.055,12.016655108639842,0.0
26856,"00:14:56,061 --> 00:14:56,095",9.310450,80.168280,123.037,12.016655108639842,0.0012116920432638308
26857,"00:14:56,095 --> 00:14:56,128",9.310450,80.168280,123.037,12.016655108639842,0.0
26858,"00:14:56,128 --> 00:14:56,162",9.310450,80.168280,123.037,12.016655108639842,0.0
26859,"00:14:56,162 --> 00:14:56,195",9.310446,80.168290,123.041,12.016655108639842,0.0012509218142300338
26860,"00:14:56,195 --> 00:14:56,228",9.310446,80.168290,123.041,12.016655108639842,0.0
26861,"00:14:56,228 --> 00:14:56,262",9.310446,80.168290,123.041,12.016655108639842,0.0
26862,"00:14:56,262 --> 00:14:56,295",9.310443,80.168300,123.025,12.016655108639842,0.0012116920683567728
26863,"00:14:56,295 --> 00:14:56,328",9.310443,80.168300,123.025,12.016655108639842,0.0
26864,"00:14:56,328 --> 00:14:56,362",9.310443,80.168300,123.025,12.016655108639842,0.0
26865,"00:14:56,362 --> 00:14:56,395",9.310439,80.168311,123.025,12.016655108639842,0.001359059549827302
26866,"00:14:56,395 --> 00:14:56,428",9.310439,80.168311,123.025,12.016655108639842,0.0
26867,"00:14:56,428 --> 00:14:56,462",9.310439,80.168311,123.025,12.016655108639842,0.0
26868,"00:14:56,462 --> 00:14:56,495",9.310436,80.168322,123.010,12.016655108639842,0.0013230401161878173
26869,"00:14:56,495 --> 00:14:56,529",9.310436,80.168322,123.010,12.016655108639842,0.0
26870,"00:14:56,529 --> 00:14:56,562",9.310436,80.168322,123.010,12.016655108639842,0.0
26871,"00:14:56,562 --> 00:14:56,595",9.310432,80.168332,123.025,11.985407794480754,0.0012509218573394426
26872,"00:14:56,595 --> 00:14:56,629",9.310432,80.168332,123.025,11.985407794480754,0.0
26873,"00:14:56,629 --> 00:14:56,662",9.310432,80.168332,123.025,11.985407794480754,0.0
26874,"00:14:56,662 --> 00:14:56,695",9.310429,80.168343,123.014,11.985407794480754,0.0013230401393855722
26875,"00:14:56,695 --> 00:14:56,729",9.310429,80.168343,123.014,11.985407794480754,0.0
26876,"00:14:56,729 --> 00:14:56,762",9.310429,80.168343,123.014,11.985407794480754,0.0
26877,"00:14:56,762 --> 00:14:56,795",9.310426,80.168353,123.026,11.985407794480754,0.0012116921207908917
26878,"00:14:56,795 --> 00:14:56,829",9.310426,80.168353,123.026,11.985407794480754,0.0
26879,"00:14:56,829 --> 00:14:56,862",9.310426,80.168353,123.026,11.985407794480754,0.0
26880,"00:14:56,862 --> 00:14:56,896",9.310422,80.168363,123.018,11.890332207301864,0.001250921888011529
26881,"00:14:56,896 --> 00:14:56,929",9.310422,80.168363,123.018,11.890332207301864,0.0
26882,"00:14:56,929 --> 00:14:56,962",9.310422,80.168363,123.018,11.890332207301864,0.0
26883,"00:14:56,962 --> 00:14:56,996",9.310419,80.168374,123.028,11.890332207301864,0.0013230401746058156
26884,"00:14:56,996 --> 00:14:57,029",9.310419,80.168374,123.028,11.890332207301864,0.0
26885,"00:14:57,029 --> 00:14:57,062",9.310419,80.168374,123.028,11.890332207301864,0.0
26886,"00:14:57,062 --> 00:14:57,096",9.310416,80.168383,123.020,11.921828718783038,0.0011012902303535305
26887,"00:14:57,096 --> 00:14:57,129",9.310416,80.168383,123.020,11.921828718783038,0.0
26888,"00:14:57,129 --> 00:14:57,163",9.310416,80.168383,123.020,11.921828718783038,0.0
26889,"00:14:57,163 --> 00:14:57,196",9.310412,80.168394,123.030,11.921828718783038,0.0013590596437193785
26890,"00:14:57,196 --> 00:14:57,229",9.310412,80.168394,123.030,11.921828718783038,0.0
26891,"00:14:57,229 --> 00:14:57,263",9.310412,80.168394,123.030,11.921828718783038,0.0
26892,"00:14:57,263 --> 00:14:57,296",9.310409,80.168404,123.014,11.921828718783038,0.0012116921733879313
26893,"00:14:57,296 --> 00:14:57,329",9.310409,80.168404,123.014,11.921828718783038,0.0
26894,"00:14:57,329 --> 00:14:57,363",9.310409,80.168404,123.014,11.921828718783038,0.0
26895,"00:14:57,363 --> 00:14:57,396",9.310405,80.168414,123.019,12.016655108639842,0.0012509219403434885
26896,"00:14:57,396 --> 00:14:57,429",9.310405,80.168414,123.019,12.016655108639842,0.0
26897,"00:14:57,429 --> 00:14:57,463",9.310405,80.168414,123.019,12.016655108639842,0.0
26898,"00:14:57,463 --> 00:14:57,496",9.310402,80.168425,123.001,12.016655108639842,0.0013230402357176103
26899,"00:14:57,496 --> 00:14:57,530",9.310402,80.168425,123.001,12.016655108639842,0.0
26900,"00:14:57,530 --> 00:14:57,563",9.310402,80.168425,123.001,12.016655108639842,0.0
26901,"00:14:57,563 --> 00:14:57,596",9.310398,80.168435,123.006,12.016655108639842,0.0012509219619331977
26902,"00:14:57,596 --> 00:14:57,630",9.310398,80.168435,123.006,12.016655108639842,0.0
26903,"00:14:57,630 --> 00:14:57,663",9.310398,80.168435,123.006,12.016655108639842,0.0
26904,"00:14:57,663 --> 00:14:57,696",9.310394,80.168446,122.995,12.016655108639842,0.0013590597038997474
26905,"00:14:57,696 --> 00:14:57,730",9.310394,80.168446,122.995,12.016655108639842,0.0
26906,"00:14:57,730 --> 00:14:57,763",9.310394,80.168446,122.995,12.016655108639842,0.0
26907,"00:14:57,763 --> 00:14:57,796",9.310391,80.168456,123.006,11.921828718783038,0.001211692231926533
26908,"00:14:57,796 --> 00:14:57,830",9.310391,80.168456,123.006,11.921828718783038,0.0
26909,"00:14:57,830 --> 00:14:57,863",9.310391,80.168456,123.006,11.921828718783038,0.0
26910,"00:14:57,863 --> 00:14:57,897",9.310387,80.168467,123.002,11.921828718783038,0.0013590597293150271
26911,"00:14:57,897 --> 00:14:57,930",9.310387,80.168467,123.002,11.921828718783038,0.0
26912,"00:14:57,930 --> 00:14:57,963",9.310387,80.168467,123.002,11.921828718783038,0.0
26913,"00:14:57,963 --> 00:14:57,997",9.310384,80.168477,123.019,11.890332207301864,0.0012116922526772776
26914,"00:14:57,997 --> 00:14:58,030",9.310384,80.168477,123.019,11.890332207301864,0.0
26915,"00:14:58,030 --> 00:14:58,063",9.310384,80.168477,123.019,11.890332207301864,0.0
26916,"00:14:58,063 --> 00:14:58,097",9.310381,80.168487,123.013,11.890332207301864,0.001211692263663972
26917,"00:14:58,097 --> 00:14:58,130",9.310381,80.168487,123.013,11.890332207301864,0.0
26918,"00:14:58,130 --> 00:14:58,164",9.310381,80.168487,123.013,11.890332207301864,0.0
26919,"00:14:58,164 --> 00:14:58,197",9.310377,80.168497,123.027,11.890332207301864,0.0012509220264215071
26920,"00:14:58,197 --> 00:14:58,230",9.310377,80.168497,123.027,11.890332207301864,0.0
26921,"00:14:58,230 --> 00:14:58,264",9.310377,80.168497,123.027,11.890332207301864,0.0
26922,"00:14:58,264 --> 00:14:58,297",9.310374,80.168508,123.020,11.890332207301864,0.0013230403342443361
26923,"00:14:58,297 --> 00:14:58,330",9.310374,80.168508,123.020,11.890332207301864,0.0
26924,"00:14:58,330 --> 00:14:58,364",9.310374,80.168508,123.020,11.890332207301864,0.0
26925,"00:14:58,364 --> 00:14:58,397",9.310370,80.168518,123.036,11.890332207301864,0.0012509220478707915
26926,"00:14:58,397 --> 00:14:58,430",9.310370,80.168518,123.036,11.890332207301864,0.0
26927,"00:14:58,430 --> 00:14:58,464",9.310370,80.168518,123.036,11.890332207301864,0.0
26928,"00:14:58,464 --> 00:14:58,497",9.310367,80.168528,123.028,11.890332207301864,0.0012116923067395427
26929,"00:14:58,497 --> 00:14:58,531",9.310367,80.168528,123.028,11.890332207301864,0.0
26930,"00:14:58,531 --> 00:14:58,564",9.310367,80.168528,123.028,11.890332207301864,0.0
26931,"00:14:58,564 --> 00:14:58,597",9.310364,80.168539,123.043,11.890332207301864,0.0013230403693648418
26932,"00:14:58,597 --> 00:14:58,631",9.310364,80.168539,123.043,11.890332207301864,0.0
26933,"00:14:58,631 --> 00:14:58,664",9.310364,80.168539,123.043,11.890332207301864,0.0
26934,"00:14:58,664 --> 00:14:58,697",9.310360,80.168549,123.038,11.890332207301864,0.0012509220786830367
26935,"00:14:58,697 --> 00:14:58,731",9.310360,80.168549,123.038,11.890332207301864,0.0
26936,"00:14:58,731 --> 00:14:58,764",9.310360,80.168549,123.038,11.890332207301864,0.0
26937,"00:14:58,764 --> 00:14:58,797",9.310357,80.168560,123.049,11.890332207301864,0.0013230403940337758
26938,"00:14:58,797 --> 00:14:58,831",9.310357,80.168560,123.049,11.890332207301864,0.0
26939,"00:14:58,831 --> 00:14:58,864",9.310357,80.168560,123.049,11.890332207301864,0.0
26940,"00:14:58,864 --> 00:14:58,898",9.310353,80.168570,123.045,11.890332207301864,0.0012509221002024627
26941,"00:14:58,898 --> 00:14:58,931",9.310353,80.168570,123.045,11.890332207301864,0.0
26942,"00:14:58,931 --> 00:14:58,964",9.310353,80.168570,123.045,11.890332207301864,0.0
26943,"00:14:58,964 --> 00:14:58,998",9.310350,80.168581,123.061,11.890332207301864,0.0013230404171815575
26944,"00:14:58,998 --> 00:14:59,031",9.310350,80.168581,123.061,11.890332207301864,0.0
26945,"00:14:59,031 --> 00:14:59,064",9.310350,80.168581,123.061,11.890332207301864,0.0
26946,"00:14:59,064 --> 00:14:59,098",9.310346,80.168591,123.055,11.985407794480754,0.001250922121792053
26947,"00:14:59,098 --> 00:14:59,131",9.310346,80.168591,123.055,11.985407794480754,0.0
26948,"00:14:59,131 --> 00:14:59,165",9.310346,80.168591,123.055,11.985407794480754,0.0
26949,"00:14:59,165 --> 00:14:59,198",9.310343,80.168601,123.068,11.985407794480754,0.0012116923842115932
26950,"00:14:59,198 --> 00:14:59,231",9.310343,80.168601,123.068,11.985407794480754,0.0
26951,"00:14:59,231 --> 00:14:59,265",9.310343,80.168601,123.068,11.985407794480754,0.0
26952,"00:14:59,265 --> 00:14:59,298",9.310339,80.168612,123.056,12.016655108639842,0.0013590598922095145
26953,"00:14:59,298 --> 00:14:59,331",9.310339,80.168612,123.056,12.016655108639842,0.0
26954,"00:14:59,331 --> 00:14:59,365",9.310339,80.168612,123.056,12.016655108639842,0.0
26955,"00:14:59,365 --> 00:14:59,398",9.310336,80.168622,123.064,12.016655108639842,0.00121169240648203
26956,"00:14:59,398 --> 00:14:59,431",9.310336,80.168622,123.064,12.016655108639842,0.0
26957,"00:14:59,431 --> 00:14:59,465",9.310336,80.168622,123.064,12.016655108639842,0.0
26958,"00:14:59,465 --> 00:14:59,498",9.310332,80.168632,123.056,12.016655108639842,0.0012509221647606444
26959,"00:14:59,498 --> 00:14:59,532",9.310332,80.168632,123.056,12.016655108639842,0.0
26960,"00:14:59,532 --> 00:14:59,565",9.310332,80.168632,123.056,12.016655108639842,0.0
26961,"00:14:59,565 --> 00:14:59,598",9.310329,80.168643,123.066,11.985407794480754,0.0013230404925102645
26962,"00:14:59,598 --> 00:14:59,632",9.310329,80.168643,123.066,11.985407794480754,0.0
26963,"00:14:59,632 --> 00:14:59,665",9.310329,80.168643,123.066,11.985407794480754,0.0
26964,"00:14:59,665 --> 00:14:59,698",9.310325,80.168653,123.055,11.985407794480754,0.0012509221862098262
26965,"00:14:59,698 --> 00:14:59,732",9.310325,80.168653,123.055,11.985407794480754,0.0
26966,"00:14:59,732 --> 00:14:59,765",9.310325,80.168653,123.055,11.985407794480754,0.0
26967,"00:14:59,765 --> 00:14:59,798",9.310322,80.168663,123.063,11.985407794480754,0.0012116924495573884
26968,"00:14:59,798 --> 00:14:59,832",9.310322,80.168663,123.063,11.985407794480754,0.0
26969,"00:14:59,832 --> 00:14:59,865",9.310322,80.168663,123.063,11.985407794480754,0.0
26970,"00:14:59,865 --> 00:14:59,899",9.310319,80.168673,123.055,11.985407794480754,0.0012116924603810017
26971,"00:14:59,899 --> 00:14:59,932",9.310319,80.168673,123.055,11.985407794480754,0.0
26972,"00:14:59,932 --> 00:14:59,965",9.310319,80.168673,123.055,11.985407794480754,0.0
26973,"00:14:59,965 --> 00:14:59,999",9.310316,80.168684,123.035,11.890332207301864,0.001323040538181626
26974,"00:14:59,999 --> 00:15:00,032",9.310316,80.168684,123.035,11.890332207301864,0.0
26975,"00:15:00,032 --> 00:15:00,065",9.310316,80.168684,123.035,11.890332207301864,0.0
26976,"00:15:00,065 --> 00:15:00,099",9.310312,80.168694,123.016,11.985407794480754,0.001250922226314674
26977,"00:15:00,099 --> 00:15:00,132",9.310312,80.168694,123.016,11.985407794480754,0.0
26978,"00:15:00,132 --> 00:15:00,166",9.310312,80.168694,123.016,11.985407794480754,0.0
26979,"00:15:00,166 --> 00:15:00,199",9.310309,80.168704,123.025,11.985407794480754,0.001211692492118198
26980,"00:15:00,199 --> 00:15:00,232",9.310309,80.168704,123.025,11.985407794480754,0.0
26981,"00:15:00,232 --> 00:15:00,266",9.310309,80.168704,123.025,11.985407794480754,0.0
26982,"00:15:00,266 --> 00:15:00,299",9.310306,80.168715,123.010,11.985407794480754,0.0013230405733516805
26983,"00:15:00,299 --> 00:15:00,332",9.310306,80.168715,123.010,11.985407794480754,0.0
26984,"00:15:00,332 --> 00:15:00,366",9.310306,80.168715,123.010,11.985407794480754,0.0
26985,"00:15:00,366 --> 00:15:00,399",9.310302,80.168725,123.021,11.985407794480754,0.0012509222556896767
26986,"00:15:00,399 --> 00:15:00,432",9.310302,80.168725,123.021,11.985407794480754,0.0
26987,"00:15:00,432 --> 00:15:00,466",9.310302,80.168725,123.021,11.985407794480754,0.0
26988,"00:15:00,466 --> 00:15:00,499",9.310299,80.168736,123.010,11.985407794480754,0.001323040597970697
26989,"00:15:00,499 --> 00:15:00,533",9.310299,80.168736,123.010,11.985407794480754,0.0
26990,"00:15:00,533 --> 00:15:00,566",9.310299,80.168736,123.010,11.985407794480754,0.0
26991,"00:15:00,566 --> 00:15:00,599",9.310296,80.168746,123.031,11.985407794480754,0.001211692533430842
26992,"00:15:00,599 --> 00:15:00,633",9.310296,80.168746,123.031,11.985407794480754,0.0
26993,"00:15:00,633 --> 00:15:00,666",9.310296,80.168746,123.031,11.985407794480754,0.0
26994,"00:15:00,666 --> 00:15:00,699",9.310292,80.168757,123.023,11.985407794480754,0.001359060053127899
26995,"00:15:00,699 --> 00:15:00,733",9.310292,80.168757,123.023,11.985407794480754,0.0
26996,"00:15:00,733 --> 00:15:00,766",9.310292,80.168757,123.023,11.985407794480754,0.0
26997,"00:15:00,766 --> 00:15:00,799",9.310289,80.168768,123.039,11.985407794480754,0.0013230406332402208
26998,"00:15:00,799 --> 00:15:00,833",9.310289,80.168768,123.039,11.985407794480754,0.0
26999,"00:15:00,833 --> 00:15:00,866",9.310289,80.168768,123.039,11.985407794480754,0.0
27000,"00:15:00,866 --> 00:15:00,900",9.310286,80.168777,123.033,11.890332207301864,0.0011012905980497345
27001,"00:15:00,900 --> 00:15:00,933",9.310286,80.168777,123.033,11.890332207301864,0.0
27002,"00:15:00,933 --> 00:15:00,966",9.310286,80.168777,123.033,11.890332207301864,0.0
27003,"00:15:00,966 --> 00:15:01,000",9.310282,80.168787,123.024,11.890332207301864,0.0012509223170329691
27004,"00:15:01,000 --> 00:15:01,033",9.310282,80.168787,123.024,11.890332207301864,0.0
27005,"00:15:01,033 --> 00:15:01,066",9.310282,80.168787,123.024,11.890332207301864,0.0
27006,"00:15:01,066 --> 00:15:01,100",9.310279,80.168797,123.009,11.890332207301864,0.0012116925874382635
27007,"00:15:01,100 --> 00:15:01,133",9.310279,80.168797,123.009,11.890332207301864,0.0
27008,"00:15:01,133 --> 00:15:01,167",9.310279,80.168797,123.009,11.890332207301864,0.0
27009,"00:15:01,167 --> 00:15:01,200",9.310276,80.168808,123.025,11.890332207301864,0.0013230406774400194
27010,"00:15:01,200 --> 00:15:01,233",9.310276,80.168808,123.025,11.890332207301864,0.0
27011,"00:15:01,233 --> 00:15:01,267",9.310276,80.168808,123.025,11.890332207301864,0.0
27012,"00:15:01,267 --> 00:15:01,300",9.310272,80.168818,123.009,11.890332207301864,0.001250922350578674
27013,"00:15:01,300 --> 00:15:01,333",9.310272,80.168818,123.009,11.890332207301864,0.0
27014,"00:15:01,333 --> 00:15:01,367",9.310272,80.168818,123.009,11.890332207301864,0.0
27015,"00:15:01,367 --> 00:15:01,400",9.310269,80.168828,123.025,11.985407794480754,0.0012116926191209853
27016,"00:15:01,400 --> 00:15:01,433",9.310269,80.168828,123.025,11.985407794480754,0.0
27017,"00:15:01,433 --> 00:15:01,467",9.310269,80.168828,123.025,11.985407794480754,0.0
27018,"00:15:01,467 --> 00:15:01,500",9.310265,80.168839,123.015,11.985407794480754,0.0013590601456346088
27019,"00:15:01,500 --> 00:15:01,534",9.310265,80.168839,123.015,11.985407794480754,0.0
27020,"00:15:01,534 --> 00:15:01,567",9.310265,80.168839,123.015,11.985407794480754,0.0
27021,"00:15:01,567 --> 00:15:01,600",9.310262,80.168849,123.028,11.985407794480754,0.0012116926398714415
27022,"00:15:01,600 --> 00:15:01,634",9.310262,80.168849,123.028,11.985407794480754,0.0
27023,"00:15:01,634 --> 00:15:01,667",9.310262,80.168849,123.028,11.985407794480754,0.0
27024,"00:15:01,667 --> 00:15:01,700",9.310259,80.168859,123.019,11.985407794480754,0.00121169265226914
27025,"00:15:01,700 --> 00:15:01,734",9.310259,80.168859,123.019,11.985407794480754,0.0
27026,"00:15:01,734 --> 00:15:01,767",9.310259,80.168859,123.019,11.985407794480754,0.0
27027,"00:15:01,767 --> 00:15:01,800",9.310255,80.168870,123.035,11.985407794480754,0.0013590601798723614
27028,"00:15:01,800 --> 00:15:01,834",9.310255,80.168870,123.035,11.985407794480754,0.0
27029,"00:15:01,834 --> 00:15:01,867",9.310255,80.168870,123.035,11.985407794480754,0.0
27030,"00:15:01,867 --> 00:15:01,901",9.310252,80.168880,123.029,11.985407794480754,0.0012116926730195727
27031,"00:15:01,901 --> 00:15:01,934",9.310252,80.168880,123.029,11.985407794480754,0.0
27032,"00:15:01,934 --> 00:15:01,967",9.310252,80.168880,123.029,11.985407794480754,0.0
27033,"00:15:01,967 --> 00:15:02,001",9.310248,80.168891,123.044,11.985407794480754,0.0013590602052872883
27034,"00:15:02,001 --> 00:15:02,034",9.310248,80.168891,123.044,11.985407794480754,0.0
27035,"00:15:02,034 --> 00:15:02,067",9.310248,80.168891,123.044,11.985407794480754,0.0
27036,"00:15:02,067 --> 00:15:02,101",9.310245,80.168902,123.034,11.985407794480754,0.0013230407878882069
27037,"00:15:02,101 --> 00:15:02,134",9.310245,80.168902,123.034,11.985407794480754,0.0
27038,"00:15:02,134 --> 00:15:02,168",9.310245,80.168902,123.034,11.985407794480754,0.0
27039,"00:15:02,168 --> 00:15:02,201",9.310241,80.168913,123.049,11.985407794480754,0.001359060227805154
27040,"00:15:02,201 --> 00:15:02,234",9.310241,80.168913,123.049,11.985407794480754,0.0
27041,"00:15:02,234 --> 00:15:02,268",9.310241,80.168913,123.049,11.985407794480754,0.0
27042,"00:15:02,268 --> 00:15:02,301",9.310238,80.168923,123.047,12.016655108639842,0.0012116927174513218
27043,"00:15:02,301 --> 00:15:02,334",9.310238,80.168923,123.047,12.016655108639842,0.0
27044,"00:15:02,334 --> 00:15:02,368",9.310238,80.168923,123.047,12.016655108639842,0.0
27045,"00:15:02,368 --> 00:15:02,401",9.310234,80.168934,123.062,12.016655108639842,0.00135906025183612
27046,"00:15:02,401 --> 00:15:02,434",9.310234,80.168934,123.062,12.016655108639842,0.0
27047,"00:15:02,434 --> 00:15:02,468",9.310234,80.168934,123.062,12.016655108639842,0.0
27048,"00:15:02,468 --> 00:15:02,501",9.310231,80.168943,123.061,12.017071190602143,0.0011012907522146547
27049,"00:15:02,501 --> 00:15:02,535",9.310231,80.168943,123.061,12.017071190602143,0.0
27050,"00:15:02,535 --> 00:15:02,568",9.310231,80.168943,123.061,12.017071190602143,0.0
27051,"00:15:02,568 --> 00:15:02,601",9.310227,80.168953,123.079,12.016655108639842,0.0012509224889864514
27052,"00:15:02,601 --> 00:15:02,635",9.310227,80.168953,123.079,12.016655108639842,0.0
27053,"00:15:02,635 --> 00:15:02,668",9.310227,80.168953,123.079,12.016655108639842,0.0
27054,"00:15:02,668 --> 00:15:02,701",9.310224,80.168964,123.074,12.016655108639842,0.0013230408603231193
27055,"00:15:02,701 --> 00:15:02,735",9.310224,80.168964,123.074,12.016655108639842,0.0
27056,"00:15:02,735 --> 00:15:02,768",9.310224,80.168964,123.074,12.016655108639842,0.0
27057,"00:15:02,768 --> 00:15:02,801",9.310220,80.168974,123.089,12.016655108639842,0.0012509225090685198
27058,"00:15:02,801 --> 00:15:02,835",9.310220,80.168974,123.089,12.016655108639842,0.0
27059,"00:15:02,835 --> 00:15:02,868",9.310220,80.168974,123.089,12.016655108639842,0.0
27060,"00:15:02,868 --> 00:15:02,902",9.310217,80.168985,123.084,12.016655108639842,0.0013230408863635235
27061,"00:15:02,902 --> 00:15:02,935",9.310217,80.168985,123.084,12.016655108639842,0.0
27062,"00:15:02,935 --> 00:15:02,968",9.310217,80.168985,123.084,12.016655108639842,0.0
27063,"00:15:02,968 --> 00:15:03,002",9.310214,80.168995,123.067,12.016655108639842,0.0012116927922630931
27064,"00:15:03,002 --> 00:15:03,035",9.310214,80.168995,123.067,12.016655108639842,0.0
27065,"00:15:03,035 --> 00:15:03,068",9.310214,80.168995,123.067,12.016655108639842,0.0
27066,"00:15:03,068 --> 00:15:03,102",9.310210,80.169006,123.062,11.985407794480754,0.0013590603353257236
27067,"00:15:03,102 --> 00:15:03,135",9.310210,80.169006,123.062,11.985407794480754,0.0
27068,"00:15:03,135 --> 00:15:03,169",9.310210,80.169006,123.062,11.985407794480754,0.0
27069,"00:15:03,169 --> 00:15:03,202",9.310207,80.169016,123.073,12.016655108639842,0.001211692815835674
27070,"00:15:03,202 --> 00:15:03,235",9.310207,80.169016,123.073,12.016655108639842,0.0
27071,"00:15:03,235 --> 00:15:03,269",9.310207,80.169016,123.073,12.016655108639842,0.0
27072,"00:15:03,269 --> 00:15:03,302",9.310203,80.169027,123.062,12.016655108639842,0.0013590603579726854
